username, created_at, lng, lat, text,,,,
jcwhite022, Thu Apr 23 21:28:02 +0000 2020,-86.142922,39.779562, Classic!! 🤘🏻🤘🏻🔥🔥 ,,,,
MarEscamillaa, Thu Apr 23 21:28:02 +0000 2020,-100.270474,25.736715, Estoooo es organización señoras y señores jajajajja #JonasWhatchParty ,,,,
CexyRubio, Thu Apr 23 21:28:02 +0000 2020,-101.166961,25.032632, @Ing_Tesla_ Como les dije a unas amigas, el 3, aunque no sepa quién es.. ,,
cshacarria, Thu Apr 23 21:28:02 +0000 2020,-91.0908,30.4591, Why nobody told me how funny BigMouth is 😭😭💀 ,,,,
abennett50_, Thu Apr 23 21:28:03 +0000 2020,-83.804475,27.698682, I need another handle of this, since someone stole my last one. ,,,
lunchladyHelenH, Thu Apr 23 21:28:02 +0000 2020,-76.678006,39.966764, This melted my heart❤️ https://t.co/zq0EqPWtR0 ,,,,
iembot_pih, Thu Apr 23 21:28:03 +0000 2020,-113.32,42.41, At 12:45 PM MDT, 3 E Idahome [Cassia Co, ID] MESONET reports NON-TSTM WND GST of M47 MPH. MESONET STATION 3003 D4 -… https://t.co/Gr8Zev81va ,,
thomas420yolo69, Thu Apr 23 21:28:03 +0000 2020,-117.035027,32.985291, @Morgan_Stewart Okay Jared from Subway calm down ,,,,
BobbyL_AZ, Thu Apr 23 21:28:03 +0000 2020,-111.880874,33.28245, @Tim_Baird @dailybriefing @DanaPerino @KarlRove How has science been wrong - 45k death rates to date in 7 weeks.  I… https://t.co/quU2ClKKGj ,,,,
OldNewsCS, Thu Apr 23 21:28:03 +0000 2020,-73.968542,40.780709, Thursday nights are back. Double booked, first time in over a month, between a #Zoom #TriviaThursday session and a… https://t.co/I9Aksksp6I ,,
Maggiiemaggs, Thu Apr 23 21:28:03 +0000 2020,-73.781306,40.934811, I hope my mom brings me tacos tonight 🙂 ,,,,
XenosKing, Thu Apr 23 21:28:03 +0000 2020,-117.022695,38.502147, @Vee_Ow Yeah... We gotta vote her out ,,,,
kitsuneko1976, Thu Apr 23 21:28:03 +0000 2020,-116.910642,32.849385, @FINALLEVEL @FREDTHEGODSON Damn. Sorry to hear man. ,,,,
BigRyRyL, Thu Apr 23 21:28:03 +0000 2020,-94.378332,39.088004, https://t.co/FbMQTc1swU ,,,,
SeahawksForever, Thu Apr 23 21:28:03 +0000 2020,-122.194398,47.481598, @SeahawksFan2481 @vountee @PeteCarroll If we are talking about arms we can’t ignore Terrell Lewis. https://t.co/YrIxDhwUcP ,,,,
Harry_JP2, Thu Apr 23 21:28:03 +0000 2020,-111.032309,32.342708, @pulte 🙋‍♂️🙋‍♂️🙋‍♂️ ,,,,
YvngAnt, Thu Apr 23 21:28:03 +0000 2020,-83.173867,32.678207, I remember the exact moment, place, time, and what I was wearing when this happened 😭 ,
brendanpetrizzo, Thu Apr 23 21:28:03 +0000 2020,-118.411907,34.020789, Breakfast 🍳 https://t.co/T6bCSwtHpu ,,,,
ukpowerphone, Thu Apr 23 21:28:04 +0000 2020,-85.768241,37.822244, @NoetheMatt is this not the correct way? ,,,,
JamesThorntonJr, Thu Apr 23 21:28:04 +0000 2020,-76.751479,39.402755, @JimDeck59503918 Sorry to hear that but you can beat this ,,,,
jim_maisano, Thu Apr 23 21:28:04 +0000 2020,-119.306608,37.269176, @KathySoltani @FinnaganMarina @Oprah Right she’s definitely got more money than brains 🤦🏼‍♂️🙄 ,,,,
duffgoldman, Thu Apr 23 21:27:58 +0000 2020,-118.591093,34.108318, @wyakin121 Happy birthday! ,,,,
OneHillofaAgent, Thu Apr 23 21:28:04 +0000 2020,-76.993561,38.884911, Corner Store Arts, 900 South Carolina Ave, SE For Sale @ Corner Store Arts https://t.co/7Ag4972bWm ,,
rtrn2fntsy, Thu Apr 23 21:28:04 +0000 2020,-87.382054,39.457639, The more you test, the more you find out how many have, and hand had #COVID19. Now, if you think about NUMBERS... i… https://t.co/6t72beo04C ,
thatguy_Ry, Thu Apr 23 21:28:04 +0000 2020,-93.606369,41.576437, @aliciatheyoung Ooh! This is a good one. I gotta take Kee though. Just a personal favorite ,,,,
ZaliasFGC, Thu Apr 23 21:28:04 +0000 2020,-81.350435,41.160251, @AfroChancho I feel it ,,,,
david_zealot, Thu Apr 23 21:28:04 +0000 2020,-93.359644,44.991707, @rambowbrookea @teal_tucker @Matthew_Gleaves @rambowbrookea ,,,,
perlaeg4, Thu Apr 23 21:28:04 +0000 2020,-81.800579,32.440511, @AnnaaDaDon ooof nah I’d say EBA was def the PWI or the county lmao ,,,,
ChicoLightning, Thu Apr 23 21:28:04 +0000 2020,-101.897173,33.570526, Didn’t I tell you, you was gone be great 🤮🤷🏾‍♂️ ,,,
lzapp16, Thu Apr 23 21:28:04 +0000 2020,-92.436774,38.304558, @HamillHimself https://t.co/62f7iGK25v ,,,,
justbeeekind, Thu Apr 23 21:28:04 +0000 2020,-79.420865,38.003376, @ByHetap @GovernorVA First words of that tweet... no presser yesterday. ,,,,
Cyber_Skeletor, Thu Apr 23 21:28:04 +0000 2020,-97.285913,32.779967, I’m watching American Satan, don’t look at me, and no one was gonna tell me ben Bruce is in this movie??????? ,,
TTLastSpring, Thu Apr 23 21:28:04 +0000 2020,-78.596818,45.5631, 1917 Path Behind Mowat Lodge #upclose No. 2 #tt1917 https://t.co/4tsARelKV4 ,,,,
JMarie7781, Thu Apr 23 21:28:04 +0000 2020,-114.996986,36.176683, Solitude hike being one with the Earth 🌎 today right in our backyard.  Find your inner happiness and fall in love w… https://t.co/x2m1AQ1l1U ,,,,
mikeinparma, Thu Apr 23 21:28:04 +0000 2020,-81.934474,40.81569, @StevenCrowtown I'm watching a Cincinnati movie right now. Early 90s AF called Airborne. It's extremely cheesy yet… https://t.co/XCRUOh4zzd ,,,,
anyasogames, Thu Apr 23 21:28:04 +0000 2020,-96.761753,32.819858, @deezelsmoke @MykeCole we don’t have widespread testing in texas... and we don’t have a subways like in NY. or tigh… https://t.co/fo03HWHeKK ,,,,
williammccull13, Thu Apr 23 21:28:04 +0000 2020,-73.991125,40.758842, These are I William McCullough 3rd in Newyork City Personal Evidence’s of Certified Judicial Court Receipts of My F… https://t.co/jr4aKTOPfw ,,,,
moricemdphd, Thu Apr 23 21:28:04 +0000 2020,-93.361321,46.441861, Second wave #COVID19 risk is real, look to the 1957 flu pandemic. A testing and mitigation plan to avoid it hitting… https://t.co/e2LIUgETPE ,,,
JustinLcooke, Thu Apr 23 21:28:05 +0000 2020,-79.861034,35.170499, https://t.co/GtHtR24c0Y ,,,,
davidsonblake7, Thu Apr 23 21:28:05 +0000 2020,-76.069946,36.802541, last call ,,,,
Itsriccaa__, Thu Apr 23 21:28:05 +0000 2020,-84.433106,33.767195, woonk so lame, she was supposed to stay at work with me. cap ass bitch ,,,
delmas14_, Thu Apr 23 21:28:05 +0000 2020,-92.436774,38.304558, Can’t believe one of these guys will get picked 1st overall tonight #NFLDraft https://t.co/QqDgHQnwVn ,,,,
RonTekulve, Thu Apr 23 21:28:05 +0000 2020,-84.784154,39.23683, @SouthernMissMBB @MarkJaakson When you get to Hattiesburg sayHello to BullFrog ,,,,
everylotnyc, Thu Apr 23 21:28:05 +0000 2020,-73.85565,40.8977, 683 East 237th Street, the Bronx https://t.co/reto8Tq3nS ,,,
Narda1, Thu Apr 23 21:28:05 +0000 2020,-118.918886,34.188478, https://t.co/DyyqFI3sKA ,,,,
StevenGarcia280, Thu Apr 23 21:28:05 +0000 2020,-75.117998,40.004866, @itsLioRush HELL YES BEEN WAITING FOR THIS TO DROP AND MAN DID YOU NOT DISAPPOINT A BANGER 🔥 @itsLioRush ,,,,
ScofieldTrev, Thu Apr 23 21:28:05 +0000 2020,-73.126209,41.207828, @KayceSmith @barstoolsports @highnoonsunsips @Bose How do you like that little wedge computer?  Almost bought one b… https://t.co/AX1xanlyH1 ,,,,
JamesPGorman1, Thu Apr 23 21:28:05 +0000 2020,-74.036821,40.402707, Banks cannot Make Money at theses Rates ,,,,
Cdce365, Thu Apr 23 21:28:05 +0000 2020,-95.824553,29.783996, @Xcess_AP @_dfazo_ @ToneTooSwift Medium @4TGRJAY ,,,,
rayyynmusic, Thu Apr 23 21:28:05 +0000 2020,-121.87373,37.331159, Same https://t.co/5nRQdYQU7L ,,,,
tmj_stl_banking, Thu Apr 23 21:28:06 +0000 2020,-90.199404,38.627003, Can you recommend anyone for this #Banking job in #StLouis, MO? Click the link in our bio to see it and more. Regul… https://t.co/C5ngOGL4gq ,,,
IkaylaL, Thu Apr 23 21:28:06 +0000 2020,-90.011008,29.982601, such tragedy. 😂 ,,,,
Timeria_, Thu Apr 23 21:28:06 +0000 2020,-96.291649,30.585471, My God is always on time. Did an interview today and got the job right in the middle of it 😂😂 and my grades looking… https://t.co/aG7Ki550s3 ,,,,
TallGorl, Thu Apr 23 21:28:06 +0000 2020,-92.436774,38.304558, a GoFundMe but for all the delivery I'm about to survive off of ,,,,
MB3BrandBuilder, Thu Apr 23 21:28:06 +0000 2020,-74.19824,45.87819, @MatthewJshow @realDonaldTrump I think you do not at all understand what the concept of leadership means - double moron ,,,,
tmj_fay_manuf, Thu Apr 23 21:28:06 +0000 2020,-78.878359,35.052664, Want to work at Kelly Services? We're hiring in Fayetteville, NC! Click the link in our bio for details on this job… https://t.co/5A4WyMJr4y ,,,
bronsonreedwwe, Thu Apr 23 21:28:06 +0000 2020,-81.367773,28.501678, @MillieMcKenzie0 Me now ,,,,
tmj_RAM_skltrd, Thu Apr 23 21:28:06 +0000 2020,-74.594998,40.568099, Want to work at RWJBH? We're hiring in #Somerville, NJ! Click for details: https://t.co/PIu8WnLMOI #SkilledTrade ,,,
Gummbyman32, Thu Apr 23 21:28:06 +0000 2020,-117.851089,33.842863, https://t.co/QwP5vmmwSz ,,,,
yourtimejjk, Thu Apr 23 21:28:06 +0000 2020,-157.799589,21.319944, PUNCH ME ,,,,
Sveta_16, Thu Apr 23 21:28:06 +0000 2020,-83.804475,27.698682, You take care of me, I take care of you ,,,
__shley, Thu Apr 23 21:28:06 +0000 2020,-73.831187,40.670879, this summer will be a year of me trying my luck with @CashApp meanwhile there’s some people winning twice .. all i… https://t.co/9s8pOapIv8 ,,,,
christinerich1, Thu Apr 23 21:28:06 +0000 2020,-122.149768,47.597856, ENOUGH!!!! ,,,,
pace_coach, Thu Apr 23 21:28:06 +0000 2020,-81.023273,29.092336, @RepAdamSchiff How not to wear your mask moron. https://t.co/qmjhqyjTLq ,,,,
KBRCAlways, Thu Apr 23 21:28:06 +0000 2020,-104.789327,38.888519, Beckett is like: https://t.co/BunIeSex9M ,,,,
DavidGuz98, Thu Apr 23 21:28:06 +0000 2020,-87.0728,37.8403, HBD! 💯 en Wakanda https://t.co/OPrscnQMpY ,,,,
JettiWhitewolf, Thu Apr 23 21:28:06 +0000 2020,-118.411907,34.020789, @Jo_Lloyd8 @nearly_departed @metalheadjs @unknown_meuknow @Wewillrocku66 @1carolinagirl @slayerific13 @Figster017… https://t.co/C4aHxi2Dnf ,,,,
david_thedivine, Thu Apr 23 21:28:07 +0000 2020,-124.082332,40.874945, I need to start closing my curtains 😭😂 ,,,,
avlav9, Thu Apr 23 21:28:07 +0000 2020,-78.487448,38.040036, Oh look - a REAL leader. Gosh, it would be so nice if we had one too. 😔😞😒 ,,,
saintpablo1_, Thu Apr 23 21:28:07 +0000 2020,-117.851089,33.842863, Nelly and Dr Dre ???? ,,,,
NickTheYeller, Thu Apr 23 21:28:07 +0000 2020,-91.682855,41.976528, To which he said “you’re in a band?” and I told him about the actual band I was in and we’ve never talked again since ,,,,
Domzz_DBear, Thu Apr 23 21:28:07 +0000 2020,-122.330602,47.614817, Dawg when outside opens again is a problem we gonna be a big braff ,,,,
FitsumberhanG, Thu Apr 23 21:28:07 +0000 2020,-122.330602,47.614817, @SmyrnaHailu @realBrookA @fitse_t @Kal_Kass @tinsaetigist @BedaneTigist @jmugele Stay safe out there :) 🙏🏽 ,,,,
tayzshia, Thu Apr 23 21:28:07 +0000 2020,-119.763903,36.298599, I ain’t never met a hoe that I felt like I had to compete with 😴 ,,,,
BroncRad, Thu Apr 23 21:28:07 +0000 2020,-74.127434,41.354357, this schizo was a century ahead of the game if you ask me ,,,,
FoundingFthers, Thu Apr 23 21:28:07 +0000 2020,-97.114771,33.202495, That’ll make a nice hat band!! ,,,,
cassandraeve22, Thu Apr 23 21:28:07 +0000 2020,-121.439383,38.410428, random thought: don’t wait til i die to tell me you miss me🙂 ,,,,
_justmarr, Thu Apr 23 21:28:07 +0000 2020,-81.516751,41.080877, My head is pounding 😤😤😤😤😤 ,,,,
martabridget_5, Thu Apr 23 21:28:07 +0000 2020,-72.664894,40.937123, I need a tattoo as soon as outside opens ,,,,
southksms, Thu Apr 23 21:28:07 +0000 2020,-93.774755,41.564257, @YoungU1dery We fixed the issue. Thanks much! ,,,,
TheInfinityLov1, Thu Apr 23 21:28:07 +0000 2020,-122.228685,37.791994, @wrestlefer34296 @MCU_Direct I spoke with some box office analysts a few months ago, and according to the figures t… https://t.co/DP3iF21p16 ,,,
BobBatchelor2, Thu Apr 23 21:28:07 +0000 2020,-83.173867,32.678207, @SRuhle What an idiot ,,,,
cal_the_calm, Thu Apr 23 21:28:07 +0000 2020,-98.540651,29.417501, @AshleyMandujan1 At least I said you was my favorite lol ,,,,
mrmarash, Thu Apr 23 21:28:07 +0000 2020,-118.411907,34.020789, she said my voice sound like my name should be Daquan 😭😭 ,,,,
CommonCormorant, Thu Apr 23 21:28:07 +0000 2020,-117.998733,33.692542, Doctor of…¯\_(ツ)_/¯ ,,,,
SARAH2RAW, Thu Apr 23 21:28:07 +0000 2020,-86.352178,33.273354, im so focused rn it’s crazy ,,,,
hermionaye, Thu Apr 23 21:28:07 +0000 2020,-122.958344,49.239654, Aaaayyy ,,,,
Christine02279, Thu Apr 23 21:28:07 +0000 2020,-72.055926,41.356289, @rolivia_svu I can’t even shes still trying to justify her remarks 😡🤬 ,,,,
stupiddramatx, Thu Apr 23 21:28:08 +0000 2020,-97.753355,30.177745, One of the coolest things anyone has ever handcrafted for my music. So blessed to have people believe in what have… https://t.co/yKq1Xb8bNE ,,,,
DeeLew80, Thu Apr 23 21:28:08 +0000 2020,-122.805579,45.484892, Travis Scott doing a concert on fortnight? ,,,,
pgaloom, Thu Apr 23 21:28:08 +0000 2020,-84.707809,39.217876, @KittehoD https://t.co/BGgbmOzoxr ,,,,
hillgafam, Thu Apr 23 21:28:08 +0000 2020,-90.377281,38.635678, @RealMattCouch But the Polls seems to show this Potential Landslide for Joe Biden. Cracks me up ,,,,
thatNwordYoshi, Thu Apr 23 21:28:08 +0000 2020,-83.173867,32.678207, Fuck everybody who interacted with this tweet and put it on my tl ,,,,
jballew_horns26, Thu Apr 23 21:28:08 +0000 2020,-96.731143,43.541015, I’m gonna miss Duv... he’s gonna do great things in the NFL and I can’t wait to see it. #HookEm 🤘🏻🤘🏻🤘🏻 ,,,,
erickstevens82, Thu Apr 23 21:28:08 +0000 2020,-83.804475,27.698682, New design by the very talented @SonToTheRescue https://t.co/CF87hmyeXO https://t.co/7AwOPdcEoi ,,,,
glo_keon, Thu Apr 23 21:28:08 +0000 2020,-95.446486,29.838495, @joy6tick @jakb0y https://t.co/UrkD79uXLG ,,,,
rhymecloud, Thu Apr 23 21:28:08 +0000 2020,-123.123581,49.257639, @singh_karan_7 Rationality and religion can’t really go hand in hand ,,,,
DarkTraveller76, Thu Apr 23 21:28:08 +0000 2020,-77.835401,43.139316, 6 months till Starlink ,,,,
Rebirthofthepr1, Thu Apr 23 21:28:08 +0000 2020,-74.0064,40.7142, Unique ! That’s what you need #rebirthoftheprincess #princess #prinsesse #sherrihill #dress #kjole #instagwen… https://t.co/U7PmQ6N83n ,,,,
CaroleN83757785, Thu Apr 23 21:28:08 +0000 2020,-87.985599,41.727249, @Sassenach_43 I continue to re-watch &amp; re-read Outlander plus check Sam's YouTube,  IG, Twitter &amp; Facebook. Same th… https://t.co/to3G4d2Lad ,,
natemowery, Thu Apr 23 21:28:08 +0000 2020,-96.761753,32.819858, I dont know how I never knew this until right now. This is going to be HUGE for my dog shit sand game. Let’s hope i… https://t.co/cyowbPyCK2 ,,,,
williammccull13, Thu Apr 23 21:28:08 +0000 2020,-73.991125,40.758842, These are I William McCullough 3rd in Newyork City Personal Evidence’s of Certified Judicial Court Receipts of My F… https://t.co/XnR6MNHjUf ,,,,
JJRyanOnAir, Thu Apr 23 21:28:08 +0000 2020,-97.552161,35.482844, @Monbebe_Nation @OfficialMonstaX This seriously made my day.  You’re way too kind and I don’t deserve this but real… https://t.co/v0ebQjdKZK ,,,,
sambee_beauty, Thu Apr 23 21:28:08 +0000 2020,-80.233328,25.782353, NEW VIDEO IS LIVE! Click the link: https://t.co/7iFvxoz095 #makeuptutorial #makeuptips https://t.co/9X0lxQbtRm ,,,,
kriziaofficial, Thu Apr 23 21:28:09 +0000 2020,-118.411907,34.020789, @itszachymorris Appreciate you always 🙏🏽🙏🏽🙏🏽 ,,,,
swaggysie, Thu Apr 23 21:28:09 +0000 2020,-73.968542,40.780709, @GrayRizzy Hold your head big bro ,,,,
steve_deloach, Thu Apr 23 21:28:09 +0000 2020,-79.086791,35.927207, Had a zoom meeting this afternoon from home office (small back porch) with my research student at her office (walk in closet). #normal ,,,,
MRNurse27th, Thu Apr 23 21:28:09 +0000 2020,-75.117998,40.004866, @liberianboii Ok because I got questions lol ,,,,
jalehrahbar1, Thu Apr 23 21:28:09 +0000 2020,-117.78236,33.689732, @shakibafarnam البته ترکیه در ظرف سی سال گذشته به این رشد رسید ,,,,
juicefrmchiraq, Thu Apr 23 21:28:09 +0000 2020,-96.761753,32.819858, @tahjah_ C ,,,,
emo_warlord, Thu Apr 23 21:28:09 +0000 2020,-118.411907,34.020789, you got two options fr ,,,,
_jacobgomez1, Thu Apr 23 21:28:09 +0000 2020,-119.025163,35.346902, if we don’t get lamb or jeudy ima be hot af ,,,,
Itzelarsaiv, Thu Apr 23 21:28:09 +0000 2020,-98.245675,26.24069, Ya hasta me dió perreo ocular ,,,,
MachoManiaco, Thu Apr 23 21:28:09 +0000 2020,-98.540651,29.417501, @newsy_lover And what of the millions of black &amp; brown babies the Dummycrats abort-or now kill after birth? ,,,,
abbymichelee, Thu Apr 23 21:28:09 +0000 2020,-73.408448,40.783375, @stacysimoes_ @__jw14 THIS IS A CRIME ,,,,
RellsNells, Thu Apr 23 21:28:09 +0000 2020,-74.0064,40.7142, Damn Kid... I would've bet the farm you were gonna pull through... This shit is madness... I'm praying for your fam… https://t.co/hu83UnUzLg ,,,,
lookforthepuff, Thu Apr 23 21:28:09 +0000 2020,-81.0952,32.0702, H Y B R I D 💕🥰 I’ve fallen completely in love with lashing these past couple of months 😭🤟🏾 I LOVE IT HERE 🤧🤮 GET YO… https://t.co/MaxEMk3Btw ,,,,
hay_ahay, Thu Apr 23 21:28:09 +0000 2020,-95.446486,29.838495, @LinaHidalgoTX Thank you for your leadership! ,,,,
h_vlden, Thu Apr 23 21:28:09 +0000 2020,-75.517898,39.159193, https://t.co/aCnbpZheti ,,,,
BeOurGuestMike, Thu Apr 23 21:28:09 +0000 2020,-90.6215,38.796, There is still beauty all around us. @SteveTempleton #quarantinelife #quarantine #alonetogether #nature #Missouri… https://t.co/sOFXyMNbs1 ,,,,
jgwfrog, Thu Apr 23 21:28:09 +0000 2020,-86.5247,38.8956, “Surfer girls rip and they are hot.” Alana Blanchard Latest mix is up; follow the link in my bio and scroll to Byte… https://t.co/JUDA0x6lpN ,,,,
Airdnat__, Thu Apr 23 21:28:09 +0000 2020,-76.620482,39.284713, @Bgr_khai sos ,,,,
Jarrettpatton8, Thu Apr 23 21:28:10 +0000 2020,-81.219179,29.525946, @mikescoldtakes I’m tryna see a trade for Jamal Adams 👀 ,,,,
Thesportsrivals, Thu Apr 23 21:28:10 +0000 2020,-82.758371,28.216251, @DonaldJTrumpJr I am sitting in a meeting now.  Literally Its the end of the world and let's cancel all events for… https://t.co/kOV1Qx6olX ,,,,
Sarayaandris, Thu Apr 23 21:28:10 +0000 2020,-84.433106,33.767195, 🤣🤣😭😭😭😭😭😭😭 ,,,,
BrianLSimmons1, Thu Apr 23 21:28:10 +0000 2020,-80.045939,32.914424, @LindseyGrahamSC In South Carolina, students without access to broadband internet , in many rural and underserved a… https://t.co/zFit5evhU2 ,,
Im_dat_rigga, Thu Apr 23 21:28:10 +0000 2020,-118.411907,34.020789, I’m never gonna become the conventional cookie cutter “adult” lol ,,,,
LeftHandBrewing, Thu Apr 23 21:28:09 +0000 2020,-105.112216,40.165931, Left Hand Mixed Packs. Makin' it so you can still enjoy a beer flight while under lock down.🍻Order for local deli… https://t.co/lEZZ2JF2wK ,,,,
TylerHarringto1, Thu Apr 23 21:28:10 +0000 2020,-71.054857,42.428694, Not gonna lie, at first I was like: what the hell is going on out in Fort Collins?! Then I realized......... it’s t… https://t.co/YbkLImKiCl ,,,
ss_ldy, Thu Apr 23 21:28:10 +0000 2020,-110.854585,24.107997, Mi profe de comunicación siempre nos pregunta cómo estamos. Ahora estamos expresando cómo nos sentimos y qué nos inquieta. ✨ ,,,,
shareefw23, Thu Apr 23 21:28:10 +0000 2020,-118.346153,33.953633, @A_Zaith Ramadan Mubarak ,,,,
Anthonyhoward42, Thu Apr 23 21:28:10 +0000 2020,-76.255686,36.895082, Thought my project was due tomorrow but the LORD said “nah bruh, we gon make it due on the 29th” when I tell y’all my God is GOOD! 🙏🏾 ,,,
